time,open,high,low,close,tick_volume,spread,real_volume,bb_lower,bb_middle,bb_upper,ema_50,ema_50_grad,lsma,lsma_high,lsma_high_grad,lsma_low,lsma_long,long_smooth,long_smooth_grad,lsma2,lsma2_grad,lsma2_smooth,lsma2_smooth_grad,lsma3,lsma3_grad,lsma3_smooth,lsma3_smooth_grad,lsma_grad,lsma_long_grad,support_trendline_15,resistance_trendline_15,support_gradient_15,resistance_gradient_15,supertrend_dir,Span_A,Span_B,sr_levels,fixed_resistance_gradient_15,fixed_support_gradient_15,fixed_support_trendline_15,fixed_resistance_trendline_15,ema_short,ema_long,macd_line,macd_signal,lsma_stddev,lsma_slope,prev_lsma_slope_1,prev_lsma_slope_2,lsma_upper_band,lsma_lower_band,stoch_k,stoch_d,be_increment,be_condition_increment,ticket,sr_cross_signal_sell,sr_cross_signal_buy,in_session,retest_buy,retest_sell,is_buy2,is_sell2,signal,tp,sl,be,be_condition,conditions_arr,order_type,lot,first_time_to_trail,last_time_to_trail,sl_updated,time_to_trail,time_tp_hit,time_sl_hit,entry_time,entry_price,exit_time,exit,exit_price,lot_size,type,profit,duration,account_balance,success,win_streak,losing_streak,Week,Month
2024-09-24 09:35:00,2626.66,2626.78,2625.32,2626.49,236,27,0,2626.419087774962,2633.555999999995,2640.692912225028,2629.1242914048407,-0.10752209815655078,2627.2814030404143,2626.9539999999993,-0.16900000000123327,2625.8719999999994,2627.2814030404143,2627.5753374304772,-0.0902222654799516,2627.6999228772725,-0.27900185390990373,2627.8394238042283,-0.27236596217881015,2626.864359658878,-0.35738375973596703,2627.0430515387484,-0.30550055617368344,-0.004614757146100601,-0.2196373748656697,,,,,,7.874630012948176,7.87557495196784,"[2629.2137421854572, 2626.5390506735575, 2626.541222932972, 2626.5471679260304, 2626.5290972487064, 2626.5349514189325, 2626.543749647205, 2626.5314991204004, 2626.5340037734027, 2629.2148297952635, 2626.5426285768176, 2626.552375456024, 2626.5304992862975, 2626.528424339093, 2626.5379578365046, 2626.557028163843, 2626.5267355987735, 2626.533028411748, 2626.5351337286156, 2626.5370928830953, 2629.251857506888, 2629.2302615891476, 2629.26588232009, 2629.2290140497244, 2629.2659945291266, 2629.243064386655, 2629.218910829037, 2629.2343514533322, 2629.2310207548867, 2629.2771880146565, 2629.2714044306445, 2626.543461509203, 2626.5522478958455, 2626.5279234490104, 2629.243640522687, 2629.247556607492, 2629.2277350592644, 2629.2500610428933, 2629.261243761004, 2629.250230939879, 2629.2339778513306, 2629.2439884780474, 2629.235007071397, 2629.2723129477695, 2629.877975477301, 2629.237433327452, 2629.2396640160896, 2629.2233853169346, 2629.2390029525986, 2629.247151907293, 2629.254735134667, 2629.262313098588, 2629.270721220338, 2629.2298262875224, 2629.242558763441, 2629.228239005926, 2629.227529962961, 2629.259758190832, 2629.8052351900305, 2629.2364547701186, 2629.2340534451005]",-4.986197042643732e-05,-3.574919291089398e-05,2626.3906514882974,2629.4187990199066,2627.18513392855,2627.82847463879,-0.5486106609382659,-0.454161626949745,0.3035857140132454,-0.2196373748656697,-0.2150226177195691,-0.2606214312213524,2627.8885744684408,2626.6742316123878,16.202918641827626,11.800430313928283,3.0,8.0,,sell,,True,False,False,True,False,0.0,2638.49,2622.49,2627.49,2628.49,"8.0,3.0,2628.49",0,0.01,2024-09-24 09:49:00,2024-09-24 09:49:00,False,2024-09-24 09:49:00,2024-09-24 08:14:32,,2024-09-24 09:36:00,2626.49,2024-09-24 08:14:32,auto,2638.33,0.01,success,215.51,-1 days +22:38:32,1354.3500000000001,True,5,0,39,9
2024-09-24 09:41:00,2626.08,2626.82,2626.08,2626.51,197,27,0,2625.7845010652463,2633.3815499999946,2640.978598934743,2628.4020071916375,-0.07722478333198524,2625.948590285502,2626.3309999999988,0.36399999999912325,2625.498999999999,2625.948590285502,2627.1990524100843,-0.04052463848711341,2626.271213199853,-0.06681720430151472,2626.3046218020045,-0.13456692621321054,2625.4620452354475,-0.03663181312595043,2625.480361142012,-0.11721394141659403,0.1167200593185953,-0.01155802744005996,,,,,,7.874282248997307,7.875355187566892,"[2629.2137421854572, 2626.5390506735575, 2626.541222932972, 2626.5471679260304, 2626.5290972487064, 2626.5349514189325, 2626.543749647205, 2626.5314991204004, 2626.5340037734027, 2629.2148297952635, 2626.5426285768176, 2626.552375456024, 2626.5304992862975, 2626.528424339093, 2626.5379578365046, 2626.557028163843, 2626.5267355987735, 2626.533028411748, 2626.5351337286156, 2626.5370928830953, 2629.251857506888, 2629.2302615891476, 2629.26588232009, 2629.2290140497244, 2629.2659945291266, 2629.243064386655, 2629.218910829037, 2629.2343514533322, 2629.2310207548867, 2629.2771880146565, 2629.2714044306445, 2626.543461509203, 2626.5522478958455, 2626.5279234490104, 2629.243640522687, 2629.247556607492, 2629.2277350592644, 2629.2500610428933, 2629.261243761004, 2629.250230939879, 2629.2339778513306, 2629.2439884780474, 2629.235007071397, 2629.2723129477695, 2629.877975477301, 2629.237433327452, 2629.2396640160896, 2629.2233853169346, 2629.2390029525986, 2629.247151907293, 2629.254735134667, 2629.262313098588, 2629.270721220338, 2629.2298262875224, 2629.242558763441, 2629.228239005926, 2629.227529962961, 2629.259758190832, 2629.8052351900305, 2629.2364547701186, 2629.2340534451005]",-5.8192418013385294e-05,-8.189358524055407e-05,2626.1822503128387,2628.521372312025,2626.317217985546,2627.0635913534525,-0.6411296607902841,-0.6299859224338606,0.5950135052902108,-0.01155802744005996,-0.12827808675865526,-0.2729907304469634,2627.1386172960824,2624.758563274922,36.04712535670607,24.57333751465661,3.0,8.0,,,,True,False,False,True,False,0.0,2638.51,2622.51,2627.51,2628.51,"8.0,3.0,2628.51",0,0.01,2024-09-24 09:49:00,2024-09-24 09:49:00,False,2024-09-24 09:49:00,2024-09-24 08:14:32,,2024-09-24 09:42:00,2626.51,2024-09-24 08:14:32,auto,2638.33,0.01,success,215.15,-1 days +22:32:32,1569.5000000000002,True,6,0,39,9
2024-09-24 13:34:00,2633.05,2634.34,2632.93,2634.05,278,27,0,2624.9164583812485,2629.0880999999895,2633.2597416187305,2632.1440026241335,0.07779581125987534,2634.0357723396387,2634.44,-0.04500000000007276,2633.2430000000004,2634.0357723396387,2632.340570652577,0.10539495736020399,2634.4464990730457,0.06514571746720321,2634.41392621431,0.04688060808393857,2633.6630930663696,-0.03277196885755984,2633.679479050799,-0.024553578050017677,0.13307526882090315,0.07116499814992494,,,,,,7.875762662278385,7.8752665247634415,"[2629.2137421854572, 2626.5390506735575, 2626.541222932972, 2626.5471679260304, 2626.5290972487064, 2626.5349514189325, 2626.543749647205, 2626.5314991204004, 2626.5340037734027, 2629.2148297952635, 2626.5426285768176, 2626.552375456024, 2626.5304992862975, 2626.528424339093, 2626.5379578365046, 2626.557028163843, 2626.5267355987735, 2626.533028411748, 2626.5351337286156, 2626.5370928830953, 2628.132763764873, 2629.251857506888, 2629.2302615891476, 2629.26588232009, 2629.2290140497244, 2629.2659945291266, 2629.243064386655, 2629.218910829037, 2629.2343514533322, 2629.2310207548867, 2629.2771880146565, 2629.2714044306445, 2629.5142941597655, 2626.543461509203, 2626.5522478958455, 2626.5279234490104, 2629.243640522687, 2629.247556607492, 2629.2277350592644, 2629.2500610428933, 2629.261243761004, 2629.250230939879, 2629.2339778513306, 2629.2439884780474, 2629.235007071397, 2629.2723129477695, 2629.877975477301, 2629.237433327452, 2629.2396640160896, 2629.2233853169346, 2629.441563931625, 2629.2390029525986, 2629.247151907293, 2629.254735134667, 2629.262313098588, 2629.270721220338, 2629.2298262875224, 2629.242558763441, 2629.228239005926, 2629.227529962961, 2629.259758190832, 2629.8052351900305, 2629.2364547701186, 2629.2340534451005]",3.9487324477116356e-05,2.926949153769029e-05,2632.072895204936,2634.120830693732,2633.6503680330998,2633.086376126571,0.4773633954541765,0.5524592495658955,0.4175780507621093,0.07116499814992494,-0.06191027067097821,0.06042417500884767,2634.870928441163,2633.2006162381144,37.296070512958664,56.5213963883439,3.0,8.0,,,,False,False,False,False,True,1.0,2622.05,2630.05,2627.05,2616.05,"8.0,3.0,2632.05",1,0.01,2024-09-24 14:05:00,2024-09-24 14:46:00,True,,,2024-09-24 15:53:02,2024-09-24 13:35:00,2634.05,2024-09-24 14:44:00,manual,2624.86,0.01,success,167.27,0 days 01:09:00,1736.7700000000002,True,7,0,39,9
2024-09-24 13:46:00,2634.19,2634.35,2633.84,2633.9,140,27,0,2624.528064405588,2629.414299999989,2634.30053559439,2633.0283718695578,0.03557665838525281,2634.692608824623,2634.7529999999983,-0.35800000000062937,2634.105,2634.692608824623,2633.5382546533187,0.07668939562518062,2635.1438724508716,-0.10198071931517916,2635.1948628105265,-0.06922877271017569,2634.458166852059,-0.06963440860090486,2634.4929840563595,-0.053495365219987434,-0.03626103076885556,-0.10407860585382878,,,,,,7.876032190826116,7.875509529969857,"[2629.2137421854572, 2626.5390506735575, 2626.541222932972, 2626.5471679260304, 2626.5290972487064, 2626.5349514189325, 2626.543749647205, 2626.5314991204004, 2626.5340037734027, 2629.2148297952635, 2626.5426285768176, 2626.552375456024, 2626.5304992862975, 2626.528424339093, 2626.5379578365046, 2626.557028163843, 2626.5267355987735, 2626.533028411748, 2626.5351337286156, 2626.5370928830953, 2628.132763764873, 2629.251857506888, 2629.2302615891476, 2629.26588232009, 2629.2290140497244, 2629.2659945291266, 2629.243064386655, 2629.218910829037, 2629.2343514533322, 2629.2310207548867, 2629.2771880146565, 2629.2714044306445, 2629.5142941597655, 2626.543461509203, 2626.5522478958455, 2626.5279234490104, 2629.243640522687, 2629.247556607492, 2629.2277350592644, 2629.2500610428933, 2629.261243761004, 2629.250230939879, 2629.2339778513306, 2629.2439884780474, 2629.235007071397, 2629.2723129477695, 2629.877975477301, 2629.237433327452, 2629.2396640160896, 2629.2233853169346, 2629.441563931625, 2629.2390029525986, 2629.247151907293, 2629.254735134667, 2629.262313098588, 2629.270721220338, 2629.2298262875224, 2629.242558763441, 2629.228239005926, 2629.227529962961, 2629.259758190832, 2629.8052351900305, 2629.2364547701186, 2629.2340534451005]",3.43645917618006e-05,2.962673621711008e-05,2632.998350607179,2635.304198497689,2634.3538399257536,2633.921154336302,0.35966469464710826,0.4643032731295612,0.44836010706195467,-0.10407860585382878,-0.06781757508497321,0.00594734890592008,2635.589329038747,2633.7958886104993,42.55091103965807,54.483744194354564,3.0,8.0,,,,False,False,False,False,True,1.0,2621.9,2632.9,2629.9,2623.9,"8.0,3.0,2631.9",1,0.01,2024-09-24 14:05:00,2024-09-24 14:05:00,True,,,2024-09-24 15:59:41,2024-09-24 13:47:00,2633.9,2024-09-24 14:44:00,manual,2624.86,0.01,success,164.54,0 days 00:57:00,1901.3100000000002,True,8,0,39,9
2024-09-24 14:43:00,2625.85,2625.85,2624.85,2624.85,183,27,0,2625.7354417741767,2630.414299999987,2635.0931582257977,2629.972161232514,-0.20906780540872205,2626.5175617352593,2626.1110000000012,-0.27799999999797365,2625.0410000000006,2626.5175617352593,2630.4322235076006,-0.16350571004841186,2627.1639458657783,-0.445753800518105,2627.386822766035,-0.4465368928440512,2626.1830077864315,-0.45219503151793106,2626.409105302191,-0.47832480533816124,-0.10005932517606198,-0.49196662958911475,,,,,,7.87432495938601,7.87490605027498,"[2629.2137421854572, 2626.5390506735575, 2626.541222932972, 2626.5471679260304, 2626.5290972487064, 2626.5349514189325, 2626.543749647205, 2626.5314991204004, 2626.5340037734027, 2629.2148297952635, 2626.5426285768176, 2626.552375456024, 2626.5304992862975, 2626.528424339093, 2626.5379578365046, 2626.557028163843, 2626.5267355987735, 2626.533028411748, 2626.5351337286156, 2626.5370928830953, 2628.132763764873, 2629.251857506888, 2629.2302615891476, 2629.26588232009, 2629.2290140497244, 2629.2659945291266, 2629.243064386655, 2629.218910829037, 2629.2343514533322, 2629.2310207548867, 2629.2771880146565, 2629.2714044306445, 2629.5142941597655, 2626.543461509203, 2626.5522478958455, 2626.5279234490104, 2629.243640522687, 2629.247556607492, 2629.2277350592644, 2629.2500610428933, 2629.261243761004, 2629.250230939879, 2629.2339778513306, 2629.2439884780474, 2629.235007071397, 2629.2723129477695, 2629.877975477301, 2629.237433327452, 2629.2396640160896, 2629.2233853169346, 2629.441563931625, 2629.2390029525986, 2629.247151907293, 2629.254735134667, 2629.262313098588, 2629.270721220338, 2629.2298262875224, 2629.242558763441, 2629.228239005926, 2629.227529962961, 2629.259758190832, 2629.8052351900305, 2629.2364547701186, 2629.2340534451005]",-0.00012359583962025247,-0.000129252151552535,2627.9403905582767,2631.0565327950017,2627.0818471317616,2628.642999697967,-1.3914220099049999,-1.0623833789477257,1.015452045726873,-0.49196662958911475,-0.39190730441305277,-0.5029736744563706,2628.548465826713,2624.4866576438058,6.5530025684841595,7.373791004674177,3.0,8.0,,,,False,False,False,True,False,0.0,2636.85,2625.85,2628.85,2634.85,"8.0,3.0,2626.85",0,0.01,2024-09-24 14:51:00,2024-09-24 14:51:00,True,2024-09-24 16:08:00,2024-09-24 16:24:20,2024-09-24 14:56:07,2024-09-24 14:44:00,2624.85,2024-09-24 14:56:07,auto,2625.85,0.01,even,18.2,0 days 00:12:07,1919.5100000000002,True,9,0,39,9
2024-09-24 14:48:00,2626.18,2626.57,2625.71,2625.77,217,27,0,2625.5150110518744,2630.367549999987,2635.2200889481,2629.103712225464,-0.13606988675383036,2624.8711902113423,2626.005,0.43600000000105865,2624.7440000000015,2624.8711902113423,2629.5774578605856,-0.16479536522047056,2625.4712094920283,-0.12983018167778937,2625.536124582865,-0.18310826844435724,2624.277670745275,-0.16171078976458375,2624.3585261401586,-0.25283982202290645,0.05220170559687176,-0.1389069336310058,,,,,,7.873757600603238,7.874612614090832,"[2629.2137421854572, 2626.5390506735575, 2626.541222932972, 2626.5471679260304, 2626.5290972487064, 2626.5349514189325, 2626.543749647205, 2626.5314991204004, 2626.5340037734027, 2629.2148297952635, 2626.5426285768176, 2626.552375456024, 2626.5304992862975, 2626.528424339093, 2626.5379578365046, 2626.557028163843, 2626.5267355987735, 2626.533028411748, 2626.5351337286156, 2626.5370928830953, 2628.132763764873, 2629.251857506888, 2629.2302615891476, 2629.26588232009, 2629.2290140497244, 2629.2659945291266, 2629.243064386655, 2629.218910829037, 2629.2343514533322, 2629.2310207548867, 2629.2771880146565, 2629.2714044306445, 2629.5142941597655, 2626.543461509203, 2626.5522478958455, 2626.5279234490104, 2629.243640522687, 2629.247556607492, 2629.2277350592644, 2629.2500610428933, 2629.261243761004, 2629.250230939879, 2629.2339778513306, 2629.2439884780474, 2629.235007071397, 2629.2723129477695, 2629.877975477301, 2629.237433327452, 2629.2396640160896, 2629.2233853169346, 2629.441563931625, 2629.2390029525986, 2629.247151907293, 2629.254735134667, 2629.262313098588, 2629.270721220338, 2629.2298262875224, 2629.242558763441, 2629.228239005926, 2629.227529962961, 2629.259758190832, 2629.8052351900305, 2629.2364547701186, 2629.2340534451005]",-0.00010489166223477504,-0.00014022502390402048,2626.301203506209,2629.6373013298607,2626.0547520217656,2627.54526853965,-1.3062276889118039,-1.2973456490861688,0.747862430085102,-0.1389069336310058,-0.19110863922787757,-0.3963314794264079,2626.3669150715127,2623.375465351172,33.568959379521495,22.618643923850556,3.0,8.0,,,,False,False,False,True,False,0.0,2637.77,2626.77,2629.77,2635.77,"8.0,3.0,2627.77",0,0.01,2024-09-24 15:27:00,2024-09-24 15:27:00,True,2024-09-24 16:11:00,2024-09-24 17:00:03,2024-09-24 15:29:21,2024-09-24 14:49:00,2625.77,2024-09-24 15:29:21,auto,2626.96,0.01,even,21.66,0 days 00:40:21,1941.1700000000003,True,10,0,39,9
2024-09-24 15:10:00,2625.94,2626.43,2624.43,2624.53,293,27,0,2624.733968902405,2630.133949999987,2635.533931097569,2627.3205746263484,-0.11390100515700396,2625.965482387839,2626.1460000000006,0.1430000000000291,2624.5069999999996,2625.965482387839,2626.670027067111,-0.11540730441220148,2626.544237300703,0.0053770856493429164,2626.541548757876,-0.016903225806800037,2625.5892265480175,-0.09642788283281334,2625.6374404894354,-0.12266407119022915,-0.19652280311856885,-0.17010011123693403,,,,,,7.873511956145701,7.8740983210654925,"[2629.2137421854572, 2626.5390506735575, 2626.541222932972, 2626.5471679260304, 2626.5290972487064, 2626.5349514189325, 2626.543749647205, 2626.5314991204004, 2626.5340037734027, 2629.2148297952635, 2626.5426285768176, 2626.552375456024, 2626.5304992862975, 2626.528424339093, 2626.5379578365046, 2626.557028163843, 2626.5267355987735, 2626.533028411748, 2626.5351337286156, 2626.5370928830953, 2628.132763764873, 2629.251857506888, 2629.2302615891476, 2629.26588232009, 2629.2290140497244, 2629.2659945291266, 2629.243064386655, 2629.218910829037, 2629.2343514533322, 2629.2310207548867, 2629.2771880146565, 2629.2714044306445, 2629.5142941597655, 2626.543461509203, 2626.5522478958455, 2626.5279234490104, 2629.243640522687, 2629.247556607492, 2629.2277350592644, 2629.2500610428933, 2629.261243761004, 2629.250230939879, 2629.2339778513306, 2629.2439884780474, 2629.235007071397, 2629.2723129477695, 2629.877975477301, 2629.237433327452, 2629.2396640160896, 2629.2233853169346, 2629.441563931625, 2629.2390029525986, 2629.247151907293, 2629.254735134667, 2629.262313098588, 2629.270721220338, 2629.2298262875224, 2629.242558763441, 2629.228239005926, 2629.227529962961, 2629.259758190832, 2629.8052351900305, 2629.2364547701186, 2629.2340534451005]",-3.28594918753895e-05,-4.384894773967173e-05,2625.205524948516,2627.3905003882164,2625.6871296013974,2626.226308249674,-0.4530106894412711,-0.43302344073110777,0.602702248244952,-0.17010011123693403,0.02642269188163482,-0.09585242862476662,2627.170886884329,2624.7600778913493,28.143935169698764,26.13437185223634,3.0,8.0,,,,False,False,False,True,False,0.0,2636.53,2628.53,2631.53,2642.53,"8.0,3.0,2626.53",0,0.01,2024-09-24 15:23:00,2024-09-24 16:08:00,True,2024-09-24 17:49:00,2024-09-24 16:24:19,2024-09-30 21:14:07,2024-09-24 15:11:00,2624.53,2024-09-24 16:24:19,auto,2636.52,0.01,success,218.24,0 days 01:13:19,2159.4100000000003,True,11,0,39,9
2024-09-24 15:14:00,2626.01,2626.23,2625.22,2626.01,187,27,0,2624.5055525308426,2630.067799999987,2635.6300474691316,2627.008524811982,-0.040756114774922025,2625.483593622542,2625.685,0.33200000000169894,2624.422000000002,2625.483593622542,2626.167714571745,-0.12405320726747959,2625.914091954021,-0.07066814980044,2625.949426028919,-0.06977975528434399,2624.8916514645916,-0.054518353726507485,2624.918910641457,-0.12598183166483068,0.023790878751697164,-0.023810159437744005,,,,,,7.8733988294933415,7.873950197673827,"[2629.2137421854572, 2626.5390506735575, 2626.541222932972, 2626.5471679260304, 2626.5290972487064, 2626.5349514189325, 2626.543749647205, 2626.5314991204004, 2626.5340037734027, 2629.2148297952635, 2626.5426285768176, 2626.552375456024, 2626.5304992862975, 2626.528424339093, 2626.5379578365046, 2626.557028163843, 2626.5267355987735, 2626.533028411748, 2626.5351337286156, 2626.5370928830953, 2628.132763764873, 2629.251857506888, 2629.2302615891476, 2629.26588232009, 2629.2290140497244, 2629.2659945291266, 2629.243064386655, 2629.218910829037, 2629.2343514533322, 2629.2310207548867, 2629.2771880146565, 2629.2714044306445, 2629.5142941597655, 2626.543461509203, 2626.5522478958455, 2626.5279234490104, 2629.243640522687, 2629.247556607492, 2629.2277350592644, 2629.2500610428933, 2629.261243761004, 2629.250230939879, 2629.2339778513306, 2629.2439884780474, 2629.235007071397, 2629.2723129477695, 2629.877975477301, 2629.237433327452, 2629.2396640160896, 2629.2233853169346, 2629.441563931625, 2629.2390029525986, 2629.247151907293, 2629.254735134667, 2629.262313098588, 2629.270721220338, 2629.2298262875224, 2629.242558763441, 2629.228239005926, 2629.227529962961, 2629.259758190832, 2629.8052351900305, 2629.2364547701186, 2629.2340534451005]",-1.968512728878556e-05,-4.5393354601776e-05,2624.7171823018666,2626.8052915778107,2625.505018889187,2625.965121848011,-0.3814883725826803,-0.4515804095752256,0.7779907730191556,-0.023810159437744005,-0.04760103818944117,-0.1876069707127499,2627.03957516858,2623.9276120765035,59.07960199005165,36.75884840063972,3.0,8.0,,,,False,False,False,True,False,0.0,2638.01,2627.01,2630.01,2636.01,"8.0,3.0,2628.01",0,0.01,2024-09-24 15:27:00,2024-09-24 15:27:00,True,2024-09-24 16:11:00,2024-09-24 17:00:03,2024-09-24 15:29:20,2024-09-24 15:15:00,2626.01,2024-09-24 15:29:20,auto,2627.97,0.01,even,35.67,0 days 00:14:20,2195.0800000000004,True,12,0,39,9
2024-09-24 17:58:00,2642.91,2644.84,2642.86,2644.31,343,27,0,2621.8443186166305,2632.848799999987,2643.8532813833435,2640.2848798267587,0.16429061931603428,2645.1544004449443,2644.935999999999,-0.35399999999890497,2643.1689999999994,2645.1544004449443,2639.785636874304,0.16899875787930796,2645.981876158694,0.24623952539832317,2645.858756395991,0.23602484241837374,2644.377936966998,0.200950685945827,2644.2774616240267,0.20750611790845142,0.13242639970940218,0.2831872450924493,,,,,,7.879340686252118,7.878302642158342,"[2626.543461509203, 2626.5522478958455, 2626.5279234490104, 2629.2571756088737, 2629.2340534451005, 2629.254735134667, 2626.5390506735575, 2626.541222932972, 2626.5471679260304, 2629.2137421854572, 2626.5290972487064, 2626.5349514189325, 2626.543749647205, 2626.5314991204004, 2626.5340037734027, 2629.2148297952635, 2628.132763764873, 2629.2021212206555, 2629.229478463193, 2629.2396640160896, 2629.24177575028, 2629.2714044306445, 2629.5142941597655, 2629.2205437575826, 2629.2530251228527, 2629.2499765890566, 2629.2395920888307, 2629.243640522687, 2629.247556607492, 2629.2277350592644, 2629.250230939879, 2629.235007071397, 2629.2723129477695, 2629.877975477301, 2629.2500610428933, 2629.2443262356346, 2629.237433327452, 2629.1988621596056, 2629.2298262875224, 2629.261243761004, 2629.2339778513306, 2629.2233853169346, 2629.441563931625, 2629.2364547701186, 2629.8052351900305, 2629.217879119684, 2629.259758190832, 2629.2421104198565, 2629.242558763441, 2629.2182777195108, 2629.227529962961, 2629.2390029525986, 2626.5426285768176, 2626.552375456024, 2626.5304992862975, 2626.528424339093, 2626.5379578365046, 2626.557028163843, 2626.5267355987735, 2626.533028411748, 2626.5351337286156, 2626.5370928830953, 2629.251857506888, 2629.2302615891476, 2629.26588232009, 2629.2290140497244, 2629.2659945291266, 2629.243064386655, 2629.218910829037, 2629.2343514533322, 2629.2310207548867, 2629.2771880146565, 2629.247151907293, 2629.262313098588, 2629.270721220338, 2629.228239005926, 2629.2439884780474]",0.00015820602165734192,0.00010700428606855854,2639.7172104084752,2644.3085547393757,2643.732108604329,2642.14193812734,1.3893057338723338,1.4569612924837958,1.1443650764961102,0.2831872450924493,0.15076084538304713,0.2797174638494653,2647.4431305979365,2642.865670291952,56.842989084804096,62.68051970392037,3.0,8.0,,,,False,False,False,False,True,1.0,2632.31,2648.31,2643.31,2642.31,"8.0,3.0,2642.31",1,0.01,2024-09-24 18:49:00,2024-09-24 18:49:00,False,2024-09-24 18:49:00,2024-09-24 16:01:20,2024-09-24 18:27:21,2024-09-24 17:59:00,2644.31,2024-09-24 16:01:20,auto,2632.53,0.01,success,214.41,-1 days +22:02:20,2409.4900000000002,True,13,0,39,9
2024-09-24 18:00:00,2643.55,2644.0,2642.69,2643.32,284,27,0,2621.8952349823294,2633.019199999987,2644.1431650176446,2640.523912519818,0.11412601959909807,2645.382454579164,2644.4059999999986,-0.3380000000029213,2642.7880000000005,2645.382454579164,2640.131613088616,0.17351931776056517,2646.281330367076,0.08078902484385253,2646.24093585465,0.14972710419078794,2644.667537263627,0.11115980719159779,2644.611957360033,0.14480014831451626,-0.08449165739148157,0.07178123841413253,,,,,,7.879449900307943,7.878517286203937,"[2626.543461509203, 2626.5522478958455, 2626.5279234490104, 2629.2571756088737, 2629.2340534451005, 2629.254735134667, 2626.5390506735575, 2626.541222932972, 2626.5471679260304, 2629.2137421854572, 2626.5290972487064, 2626.5349514189325, 2626.543749647205, 2626.5314991204004, 2626.5340037734027, 2629.2148297952635, 2628.132763764873, 2629.2021212206555, 2629.229478463193, 2629.2396640160896, 2629.24177575028, 2629.2714044306445, 2629.5142941597655, 2629.2205437575826, 2629.2530251228527, 2629.2499765890566, 2629.2395920888307, 2629.243640522687, 2629.247556607492, 2629.2277350592644, 2629.250230939879, 2629.235007071397, 2629.2723129477695, 2629.877975477301, 2629.2500610428933, 2629.2443262356346, 2629.237433327452, 2629.1988621596056, 2629.2298262875224, 2629.261243761004, 2629.2339778513306, 2629.2233853169346, 2629.441563931625, 2629.1965426645393, 2629.2364547701186, 2629.8052351900305, 2629.2150857260763, 2629.217879119684, 2629.259758190832, 2629.2421104198565, 2629.242558763441, 2629.2182777195108, 2629.227529962961, 2629.2390029525986, 2626.5426285768176, 2626.552375456024, 2626.5304992862975, 2626.528424339093, 2626.5379578365046, 2626.557028163843, 2626.5267355987735, 2626.533028411748, 2626.5351337286156, 2626.5370928830953, 2629.251857506888, 2629.2302615891476, 2629.26588232009, 2629.2290140497244, 2629.2659945291266, 2629.243064386655, 2629.218910829037, 2629.2343514533322, 2629.2310207548867, 2629.2771880146565, 2629.247151907293, 2629.262313098588, 2629.270721220338, 2629.228239005926, 2629.2439884780474]",0.00015822086740287656,8.845541884345114e-05,2640.091815203005,2645.1450596959808,2643.6345866338684,2642.320289889695,1.1306462843135705,1.3599933741071522,1.2349023962689119,0.07178123841413253,0.1562728958056141,0.2831872450924493,2647.8522593717016,2642.9126497866264,51.464354990227946,54.14937980301202,3.0,8.0,,,,False,False,False,False,True,1.0,2631.32,2647.32,2642.32,2641.32,"8.0,3.0,2641.32",1,0.01,2024-09-24 18:51:00,2024-09-24 18:51:00,False,2024-09-24 18:51:00,2024-09-24 16:01:53,2024-09-24 18:27:11,2024-09-24 18:01:00,2643.32,2024-09-24 16:01:53,auto,2631.49,0.01,success,215.33,-1 days +22:00:53,2624.82,True,14,0,39,9
