time,open,high,low,close,tick_volume,spread,real_volume,hourly_time,time2,prev_hour_lsma_slope,prev_hour_macd_line,hour_lsma,fixed_support_gradient,fixed_resistance_gradient,prev_hour_lsma,fixed_support_trendline,fixed_resistance_trendline,ema_short,ema_long,lsma,macd_line,macd_signal,lsma_stddev,lsma_slope,prev_lsma_slope_1,prev_lsma_slope_2,lsma_upper_band,lsma_lower_band,stoch_k,stoch_d,is_buy2,is_sell2,tp,sl,be,be_condition
2024-05-29 09:15:00,68629.141,68691.141,68599.938,68667.141,827,36421,0,2024-05-29 09:00:00,2024-05-29 09:00:00,-34.23604761905153,,68702.19219047618,0.0004978551760017714,0.00014433567621697566,68742.23596428573,68628.54662679158,69030.76397625194,68715.97797303769,68669.98880844553,68731.84139800482,51.87801915050659,73.23665933017458,157.0674899403818,-32.31803336774465,-30.245747506036423,-51.92579463357106,68943.88250942434,68518.3002865853,13.548897903506566,26.560156601424513,False,False,,,,
2024-05-29 09:30:00,68667.141,68671.836,68517.828,68542.734,1207,36421,0,2024-05-29 09:00:00,2024-05-29 09:00:00,-34.23604761905153,,68702.19219047618,0.0004978551760017714,0.00014433567621697566,68742.23596428573,68628.54662679158,69030.76397625194,68689.3250541088,68660.56252633846,68669.63256897141,43.88095743303711,67.36551895074709,148.68685336249015,-62.2088290334068,-32.31803336774465,-30.245747506036423,68870.35982101077,68467.40531693205,13.16094105658801,17.433634867139528,False,False,,,,
2024-05-29 09:45:00,68543.141,68592.336,68486.773,68534.234,1102,36421,0,2024-05-29 09:00:00,2024-05-29 09:00:00,-34.23604761905153,,68702.19219047618,0.0004978551760017714,0.00014433567621697566,68742.23596428573,68628.54662679158,69030.76397625194,68665.46489193822,68651.20485772079,68642.60289164088,36.60641669743927,61.21369850008553,149.97763207101468,-27.02967733053083,-62.2088290334068,-32.31803336774465,68845.07269493675,68438.63308834501,12.681500244985557,13.130446401693376,False,False,,,,
2024-05-29 10:00:00,68541.734,68564.836,68245.109,68370.641,1331,36421,0,2024-05-29 10:00:00,2024-05-29 10:00:00,-40.04377380954975,,68451.82441666666,-0.0006818700096740069,1.579649302785503e-05,68702.19219047618,67767.0575026833,68959.00637498753,68620.10737010157,68630.42234974148,68565.35362263503,25.55696377978893,54.08235155602621,159.85567461456742,-77.24926900585706,-27.02967733053083,-62.2088290334068,68781.15878336469,68348.04846190536,11.247558369553635,12.363333223709068,False,True,67870.641,68770.641,68270.641,68220.641
2024-05-29 10:15:00,68370.734,68424.539,68143.836,68166.609,1671,36421,0,2024-05-29 10:00:00,2024-05-29 10:00:00,-40.04377380954975,,68451.82441666666,-0.0006818700096740069,1.579649302785503e-05,68702.19219047618,67767.0575026833,68959.00637498753,68550.33839008595,68596.06580531619,68459.07506742349,10.234562498342711,45.31279374448952,186.2929118296729,-106.27855521153833,-77.24926900585706,-27.02967733053083,68710.57049839354,68206.07963645343,10.272214113673511,11.400424242737566,False,False,,,,
2024-05-29 10:30:00,68163.734,68275.641,68093.836,68229.641,1385,36421,0,2024-05-29 10:00:00,2024-05-29 10:00:00,-40.04377380954975,,68451.82441666666,-0.0006818700096740069,1.579649302785503e-05,68702.19219047618,67767.0575026833,68959.00637498753,68501.00033007273,68568.92322714462,68384.67185724116,-0.9684212028078036,36.05655075503006,203.28714196421217,-74.40321018232498,-106.27855521153833,-77.24926900585706,68659.10949889285,68108.73421558947,12.145777618517421,11.221850033914857,False,False,,,,
2024-05-29 10:45:00,68229.641,68229.641,67957.336,67975.438,1326,36421,0,2024-05-29 10:00:00,2024-05-29 10:00:00,-40.04377380954975,,68451.82441666666,-0.0006818700096740069,1.579649302785503e-05,68702.19219047618,67767.0575026833,68959.00637498753,68420.14458698462,68524.96135846725,68266.17048022007,-17.68551270152966,25.30813806371812,246.38378378654832,-118.5013770210935,-74.40321018232498,-106.27855521153833,68598.78858833191,67932.05237210823,6.83795919990919,9.751983644033373,False,False,,,,
2024-05-29 11:00:00,67979.641,68027.836,67658.844,67792.141,2225,36421,0,2024-05-29 11:00:00,2024-05-29 11:00:00,-250.36777380952844,,68214.59440476193,-0.0014807931973505196,-0.0012599296471441693,68451.82441666666,67207.22211011179,68248.08102492208,68323.52865052545,68470.67836895115,68136.05738871689,-36.926935918221716,12.861123267330154,299.5955649281609,-130.11309150318266,-118.5013770210935,-74.40321018232498,68540.5114013699,67730.10337606387,9.383222346959558,9.455653055128723,False,False,,,,
2024-05-29 11:15:00,67782.672,68005.734,67618.039,67952.984,2162,36421,0,2024-05-29 11:00:00,2024-05-29 11:00:00,-250.36777380952844,,68214.59440476193,-0.0014807931973505196,-0.0012599296471441693,68451.82441666666,67207.22211011179,68248.08102492208,68266.52178121384,68432.33063791774,68049.44254592358,-48.34527783506201,0.619843046851722,327.1430392604772,-86.61484279330762,-130.11309150318266,-118.5013770210935,68491.08564892522,67606.29944292194,13.066222715888173,9.76246808758564,False,False,,,,
2024-05-29 11:30:00,67952.969,67990.539,67785.156,67881.734,2482,36421,0,2024-05-29 11:00:00,2024-05-29 11:00:00,-250.36777380952844,,68214.59440476193,-0.0014807931973505196,-0.0012599296471441693,68451.82441666666,67207.22211011179,68248.08102492208,68207.3236610271,68391.54570177569,67962.9007922257,-59.71619337222364,-11.44736423696335,348.08365005161625,-86.54175369787845,-86.61484279330762,-130.11309150318266,68432.81371979538,67491.48786465602,20.002164249382176,14.150536437409968,False,False,,,,
2024-05-29 11:45:00,67872.703,67930.141,67779.313,67895.336,1624,36421,0,2024-05-29 11:00:00,2024-05-29 11:00:00,-250.36777380952844,,68214.59440476193,-0.0014807931973505196,-0.0012599296471441693,68451.82441666666,67207.22211011179,68248.08102492208,68159.32555933062,68354.78942757008,67902.24252769173,-68.55052082029579,-22.86799555362984,370.7899255417462,-60.65826453396585,-86.54175369787845,-86.61484279330762,68402.80892717309,67400.17612821038,24.460358654562,19.176248539944115,False,False,,,,
2024-05-29 12:00:00,67898.734,68066.938,67843.289,67898.039,1793,36421,0,2024-05-29 12:00:00,2024-05-29 12:00:00,-237.2300119047286,,68035.9116547619,-0.002051764667926621,-0.002170037629591534,68214.59440476193,66911.65511068908,67659.06080908787,68119.12762712591,68320.95606256489,67855.31934915725,-75.49814958075876,-33.39402635905562,388.5070015455542,-46.923178534489125,-60.65826453396585,-86.54175369787845,68379.80380124375,67329.33489707074,23.642612094495153,22.70171166614644,False,False,,,,
2024-05-29 12:15:00,67898.039,67973.836,67731.836,67806.234,2057,36421,0,2024-05-29 12:00:00,2024-05-29 12:00:00,-237.2300119047286,,68035.9116547619,-0.002051764667926621,-0.002170037629591534,68214.59440476193,66911.65511068908,67659.06080908787,68070.99014602962,68282.82850237489,67803.4779109047,-83.50868275891116,-43.416957639026734,404.19070269479704,-51.8414382525516,-46.923178534489125,-60.65826453396585,68349.13535954268,67256.32046226671,21.934451151114875,23.345807300057345,False,False,,,,
2024-05-29 12:30:00,67800.203,67897.734,67703.836,67884.641,1409,36421,0,2024-05-29 12:00:00,2024-05-29 12:00:00,-237.2300119047286,,68035.9116547619,-0.002051764667926621,-0.002170037629591534,68214.59440476193,66911.65511068908,67659.06080908787,68042.32104664046,68253.33313182861,67759.45271757827,-87.50271913946199,-52.23410993911378,413.2000978714308,-44.025193326422595,-51.8414382525516,-46.923178534489125,68317.2728497047,67200.13258545184,22.272162999515043,22.616408748375022,False,False,,,,
2024-05-29 12:45:00,67884.641,67981.734,67799.547,67929.906,1607,36421,0,2024-05-29 12:00:00,2024-05-29 12:00:00,-237.2300119047286,,68035.9116547619,-0.002051764667926621,-0.002170037629591534,68214.59440476193,66911.65511068908,67659.06080908787,68025.0264240804,68229.37556650798,67746.51854901962,-89.0266024377197,-59.59260843883497,411.639350007256,-12.934168558655074,-44.025193326422595,-51.8414382525516,68302.23167152941,67189.30542650982,23.992041682351807,22.732885277660575,False,False,,,,
2024-05-29 13:00:00,67929.922,68057.734,67821.266,68021.836,1286,36421,0,2024-05-29 13:00:00,2024-05-29 13:00:00,-178.68275000002177,,67943.71814285716,-0.00314875268410574,-0.0021700526442350026,68035.9116547619,66326.5220421885,67512.40987744094,68024.53558960649,68214.00226528518,67765.82702235982,-87.1216175248992,-65.09841025604783,405.0363473497082,19.308473340206547,-12.934168558655074,-44.025193326422595,68314.12609128193,67219.02795343772,31.961203126841884,26.075135936236247,False,False,,,,
2024-05-29 13:15:00,68017.359,68053.539,67937.469,68038.836,1370,36421,0,2024-05-29 13:00:00,2024-05-29 13:00:00,-178.68275000002177,,67943.71814285716,-0.00314875268410574,-0.0021700526442350026,68035.9116547619,66326.5220421885,67512.40987744094,68026.73565274396,68201.02698637516,67785.8865992432,-84.47409618565871,-68.97354744197,395.2313182455821,20.059576883373666,19.308473340206547,-12.934168558655074,68320.94887887473,67252.32431961167,38.49460918448921,31.482617997894298,False,False,,,,
2024-05-29 13:30:00,68041.539,68045.141,67869.844,67932.836,1418,36421,0,2024-05-29 13:00:00,2024-05-29 13:00:00,-178.68275000002177,,67943.71814285716,-0.00314875268410574,-0.0021700526442350026,68035.9116547619,66326.5220421885,67512.40987744094,68012.2895523218,68181.16098738441,67796.56335190922,-84.73063945991453,-72.1249658455589,379.4105760164539,10.676752666026005,20.059576883373666,19.308473340206547,68310.26762953143,67284.35907428701,41.64057142165399,37.36546124432836,False,False,,,,
2024-05-29 13:45:00,67934.539,68022.734,67902.594,68022.039,733,36421,0,2024-05-29 13:00:00,2024-05-29 13:00:00,-178.68275000002177,,67943.71814285716,-0.00314875268410574,-0.0021700526442350026,68035.9116547619,66326.5220421885,67512.40987744094,68013.78946734921,68169.37417350408,67838.18890299277,-81.86064654572692,-74.07210198559251,358.157557619039,41.62555108354718,10.676752666026005,20.059576883373666,68323.20160577848,67354.67620020706,48.30403024346759,42.813070283203594,False,False,,,,
2024-05-29 14:00:00,68022.734,68031.734,67848.195,67870.641,1315,36421,0,2024-05-29 14:00:00,2024-05-29 14:00:00,-92.19351190474117,,67837.70820238096,-0.002876277111530875,-0.0020242888147971195,67943.71814285716,66246.65748542557,67465.64841882401,67991.76662621857,68147.24579028155,67850.08511661498,-83.24300397979096,-75.9062823844322,339.4025901034183,11.89621362221078,41.62555108354718,10.676752666026005,68309.77861325459,67391.89161997537,47.256506173061865,45.73370261272782,False,False,,,,
2024-05-29 14:15:00,67870.641,67940.938,67835.125,67936.336,944,36421,0,2024-05-29 14:00:00,2024-05-29 14:00:00,-92.19351190474117,,67837.70820238096,-0.002876277111530875,-0.0020242888147971195,67943.71814285716,66246.65748542557,67465.64841882401,67983.23883756956,68131.62284285329,67883.90127003782,-82.00480102583242,-77.12598611271224,331.2712272794201,33.816153422842035,11.89621362221078,41.62555108354718,68332.61742686504,67436.68511321061,57.88106094987183,51.14719912213376,False,False,,,,
2024-05-29 14:30:00,67931.695,67932.336,67831.836,67901.938,1420,36421,0,2024-05-29 14:00:00,2024-05-29 14:00:00,-92.19351190474117,,67837.70820238096,-0.002876277111530875,-0.0020242888147971195,67943.71814285716,66246.65748542557,67465.64841882401,67970.73101640501,68114.60915079009,67905.5664637083,-81.42134201693989,-77.98505729355777,312.71022116843307,21.665193670472945,33.816153422842035,11.89621362221078,68329.22526228568,67483.40766513092,58.48374959102745,54.54043890465371,False,False,,,,
2024-05-29 14:45:00,67901.938,67970.734,67759.344,67798.641,1251,36421,0,2024-05-29 14:00:00,2024-05-29 14:00:00,-92.19351190474117,,67837.70820238096,-0.002876277111530875,-0.0020242888147971195,67943.71814285716,66246.65748542557,67465.64841882401,67944.25562926578,68091.20410258342,67896.48709425524,-83.36302525376959,-79.06065088560014,289.97710279911166,-9.079369453058462,21.665193670472945,33.816153422842035,68287.95618303404,67503.51800547644,53.41976527989743,56.594858606932235,False,False,,,,
2024-05-29 15:00:00,67798.641,67981.641,67778.055,67980.734,1327,36421,0,2024-05-29 15:00:00,2024-05-29 15:00:00,-106.00994047620043,,67839.56967857141,-0.0013807007729465474,-0.001685287959177901,67837.70820238096,66864.06159544564,67584.29506882094,67949.86768630182,68083.02113202168,67932.94734090127,-79.27072268389747,-79.10266524525962,269.5577293440951,36.46024664603465,-9.079369453058462,21.665193670472945,68298.3502755158,67569.04440628675,55.204052692490244,55.70252252113838,True,False,68480.734,67580.734,68080.734,68130.734
2024-05-29 15:15:00,67978.555,68055.938,67801.906,67861.836,1828,36421,0,2024-05-29 15:00:00,2024-05-29 15:00:00,-106.00994047620043,,67839.56967857141,-0.0013807007729465474,-0.001685287959177901,67837.70820238096,66864.06159544564,67584.29506882094,67936.3243499477,68066.63704816822,67927.7503137255,-78.70878005228587,-79.02388820666488,245.41784453167776,-5.197027175774565,36.46024664603465,-9.079369453058462,68259.06440384327,67594.93622360773,48.62756654236827,52.41712817158532,False,False,,,,
2024-05-29 15:30:00,67861.836,67898.938,67599.859,67814.141,2070,36421,0,2024-05-29 15:00:00,2024-05-29 15:00:00,-106.00994047620043,,67839.56967857141,-0.0013807007729465474,-0.001685287959177901,67837.70820238096,66864.06159544564,67584.29506882094,67917.5269114942,68047.9336371928,67898.61417681455,-79.09722671860072,-79.03855590905205,210.8343597659195,-29.13613691095088,-5.197027175774565,36.46024664603465,68183.24056249854,67612.48779113055,55.524063986202584,53.11856107368703,False,False,,,,
2024-05-29 15:45:00,67811.813,68056.734,67781.844,67926.141,1930,36421,0,2024-05-29 15:00:00,2024-05-29 15:00:00,-106.00994047620043,,67839.56967857141,-0.0013807007729465474,-0.001685287959177901,67837.70820238096,66864.06159544564,67584.29506882094,67918.85215587972,68038.9119603637,67904.81420708634,-75.72304373384395,-78.37545347401044,178.47663795136737,6.200030271793366,-29.13613691095088,-5.197027175774565,68147.25766832069,67663.870745852,53.85774646654168,52.66979233170417,False,False,,,,
2024-05-29 16:00:00,67926.141,68286.641,67841.836,68218.141,2164,36421,0,2024-05-29 16:00:00,2024-05-29 16:00:00,1.8614761904464103,,67852.96949999995,-0.0003238017516362696,-0.0007911016755441923,67839.56967857141,67418.62289009223,68088.21716844746,67964.89659343669,68052.18818552194,67959.55343068461,-64.05009528491064,-75.51038183619048,145.50192010913864,54.739223598269746,6.200030271793366,-29.13613691095088,68157.48102283194,67763.12583853728,69.3617475858348,59.58118601285969,True,False,68718.141,67818.141,68318.141,68368.141
2024-05-29 16:15:00,68217.461,68311.141,67685.836,67848.258,2981,36421,0,2024-05-29 16:00:00,2024-05-29 16:00:00,1.8614761904464103,,67852.96949999995,-0.0003238017516362696,-0.0007911016755441923,67839.56967857141,67418.62289009223,68088.21716844746,67946.95219444642,68037.08224585364,67941.11187168899,-64.35435725956631,-73.27917692086565,119.9885897748412,-18.441558995618834,54.739223598269746,6.200030271793366,68103.09646788503,67777.62727549295,65.40290805594547,62.87413403610733,False,False,,,,
