time,open,high,low,close,tick_volume,spread,real_volume,support_trendline_15,resistance_trendline_15,support_gradient_15,resistance_gradient_15,supertrend_dir,Span_A,Span_B,fixed_resistance_gradient_15,fixed_support_gradient_15,fixed_support_trendline_15,fixed_resistance_trendline_15,hourly_time,time2,prev_hour_lsma_slope,prev_hour_macd_line,hour_lsma,fixed_support_gradient,fixed_resistance_gradient,prev_hour_lsma,fixed_support_trendline,fixed_resistance_trendline,prev_fixed_support_trendline,prev_fixed_resistance_trendline,prev_fixed_resistance_gradient,prev_fixed_support_gradient,ema_50,ema_24,prev_stochk,prev_stochd,prev_hour_macd_signal,prev_psar,prev_psar_direction,prev_nadaraya_watson,prev_nadaraya_watson_trend,nadaraya_upper_envelope,nadaraya_lower_envelope,wma_50,prev_supertrend_dir,HSpan_A,HSpan_B,nadaraya_watson,prev_nadaraya_lower_band,prev_nadaraya_upper_band,prev_HSpan_A,prev_HSpan_B,support_trendline,resistance_trendline,lsma,ema_short,ema_long,macd_line,macd_signal,lsma_stddev,lsma_slope,prev_lsma_slope_1,prev_lsma_slope_2,lsma_upper_band,lsma_lower_band,stoch_k,stoch_d,is_doji,is_doji_star,3whitesoldiers,3blackcrows,engulfing,inverted_hammer,two_crows,three_inside,three_line_strike,three_outside,three_stars_in_south,abandoned_baby,advance_block,belt_hold,breakaway,closing_marubozu,conceal_baby_swallow,counterattack,dark_cloud_cover,doji,doji_star,dragonfly_doji,evening_doji_star,evening_star,gap_side_side_white,gravestone_doji,hammer,hanging_man,harami,harami_cross,high_wave,hikkake,hikkake_mod,homing_pigeon,identical_three_crows,in_neck,kicking,kicking_by_length,ladder_bottom,long_legged_doji,long_line,matching_low,mat_hold,morning_doji_star,morning_star,on_neck,piercing,rickshaw_man,rise_fall_3_methods,separating_lines,shooting_star,short_line,spinning_top,stalled_pattern,stick_sandwich,takuri,tasuki_gap,thrusting,tristar,unique_3_river,upside_gap_two_crows,xside_gap_3_methods,ticket,is_buy2,is_sell2,signal,tp,sl,be,be_condition
2024-10-18 09:30:00,43475.49,43477.99,43460.99,43460.99,232,600,0,43444.66116619098,43520.269108364846,3.0586347122325196e-05,4.430508840656796e-05,,,,,,,,2024-10-18 09:00:00,2024-10-18 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43332.63951858751,43667.970863462244,,,,,,9.949824836933317,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 09:45:00,43461.49,43462.49,43445.99,43459.99,254,600,0,43446.422294707685,43522.19740413654,-1.2639339324221938e-05,4.4304975297435425e-05,,,,,,,,2024-10-18 09:00:00,2024-10-18 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43332.63951858751,43667.970863462244,,43477.39916666666,,,,11.951198983479827,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 10:00:00,43458.99,43488.99,43452.49,43483.99,430,600,0,43452.490000000005,43524.12572391631,-2.0553496391555394e-05,4.4304936263342315e-05,,,,,,,,2024-10-18 10:00:00,2024-10-18 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43325.61475531327,43663.93011784031,,43478.41314102564,,,,12.225138620303083,,,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 10:15:00,43484.49,43487.99,43474.49,43481.99,277,600,0,43474.49000000003,43526.055792233456,-5.1530177257763504e-05,4.430234473816574e-05,,,,,,,,2024-10-18 10:00:00,2024-10-18 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43325.61475531327,43663.93011784031,,43478.96342702169,,,,11.955800146487785,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 10:30:00,43481.49,43493.99,43476.49,43490.99,238,600,0,43476.49000000003,43530.569929689555,-5.762371342534579e-05,4.005924251015212e-05,,,,,,,,2024-10-18 10:00:00,2024-10-18 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43325.61475531327,43663.93011784031,,43480.81366901835,,,,12.24744871391174,,,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 10:45:00,43490.49,43522.99,43488.99,43517.99,281,600,0,43488.99000000001,43548.9358980851,-8.063329949936853e-05,1.0692977228060238e-05,,,,,,,,2024-10-18 10:00:00,2024-10-18 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43325.61475531327,43663.93011784031,,43486.53310455399,,,,19.806203934266758,,,,,,89.13893804925662,,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 11:00:00,43516.99,43531.49,43507.99,43517.49,446,600,0,43507.99,43565.94750968379,-0.00011760013017208122,-2.0962258623451753e-05,,,,,,,,2024-10-18 11:00:00,2024-10-18 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43318.59138905338,43659.935109172606,,43491.29570385338,,,,23.605638955056055,,,,,,90.29407483354852,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,-100,-100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 11:15:00,43516.99,43529.99,43509.99,43529.99,322,600,0,43509.99,43587.4311241813,-0.0001424087241068453,-6.768674098300845e-05,,,,,,,,2024-10-18 11:00:00,2024-10-18 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43318.59138905338,43659.935109172606,,43497.24867249132,,,,24.9916652773274,,,,,,91.79261284524443,90.40854190934986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 11:30:00,43530.49,43531.49,43511.99,43516.99,282,600,0,43512.421597235596,43599.83161804635,-0.00015397719059040494,-0.00010290107000537308,,,,,,,,2024-10-18 11:00:00,2024-10-18 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43318.59138905338,43659.935109172606,,43500.285799800346,,,,19.396550994366873,,,,,,88.30409356725147,90.13026041534813,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 11:45:00,43517.49,43531.49,43513.99,43521.99,267,600,0,43514.41689268798,43605.54008502271,-0.00025270228333963,-0.00012997254328930786,,,,7.676499373069484e-05,3.845420852487179e-06,43445.936708913476,43513.719227105306,2024-10-18 11:00:00,2024-10-18 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43318.59138905338,43659.935109172606,,43503.62490752337,,,,17.560439846997802,,,,,,90.05847953216376,90.05172864821988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 12:00:00,43522.49,43539.99,43520.99,43538.99,307,600,0,43521.40328563945,43599.860978848395,-0.00028850408671512214,-0.00012995731449267899,,,,7.728119921559951e-05,3.669722448606189e-05,43447.07642114963,43516.96397875393,2024-10-18 12:00:00,2024-10-18 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43311.5682956364,43655.892224438576,,43509.06569098131,,,,14.8376130798019,,,,,,90.28866492472316,89.55041267471279,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 12:15:00,43539.49,43540.99,43528.49,43529.49,282,600,0,43523.78760131426,43594.1944077721,-0.00030757561365299385,-0.0001299562102006903,,,,7.8693187874849e-05,7.428483254021997e-05,43451.416187243834,43520.12247708896,2024-10-18 12:00:00,2024-10-18 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43311.5682956364,43655.892224438576,,43512.2078923688,,,,8.355921766788816,,,,,,91.90659864792003,90.75124770160231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 12:30:00,43529.99,43532.49,43509.99,43510.99,329,600,0,43510.418530219715,43588.54054770242,-0.00030759687436775505,-0.0001299721377196169,,,,8.120816563917719e-05,0.00010194556571584284,43457.8650856086,43523.29202904064,2024-10-18 12:00:00,2024-10-18 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43311.5682956364,43655.892224438576,,43512.020524312065,,,,9.617073111884798,,,,,,85.08398656215006,89.09308337826441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 12:45:00,43511.99,43527.99,43509.99,43516.99,326,600,0,43509.5819586339,43582.8724556265,-0.0003256199846047729,-0.00012996729723999806,,,,8.797218608548951e-05,0.00012213657897566042,43465.52655065917,43526.43874576291,2024-10-18 12:00:00,2024-10-18 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43311.5682956364,43655.892224438576,,43512.78505903329,,,,9.672617216181232,,,,,,77.01754385964914,84.66937635657308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 13:00:00,43515.99,43519.99,43494.99,43509.99,387,600,0,43495.42223528164,43577.21490392137,-0.0003256285060852174,-0.00012997783413623023,,,,9.651103457074346e-05,8.747005735945875e-05,43463.78152103074,43530.14874803876,2024-10-18 13:00:00,2024-10-18 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43304.54910042937,43651.88895707299,,43512.35504995124,,,,10.407758095411333,,,,,,70.17543859649123,77.42565633943015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 13:15:00,43510.99,43514.99,43500.99,43508.99,301,600,0,43501.42070974028,43571.55011167821,-0.0003587377543008707,-0.00012997591277273248,,,,7.906409704433607e-05,8.747361755934785e-05,43467.584258494,43533.832959987114,2024-10-18 13:00:00,2024-10-18 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43304.54910042937,43651.88895707299,,43511.83734995874,43496.37115384615,,,11.294225241717555,,,,,,68.64902368916641,71.94733538176894,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 13:30:00,43507.49,43519.99,43502.99,43517.99,267,600,0,43485.84077728076,43565.88516151432,-0.000358778210787205,-0.0001299719605319623,,,,5.968704830399813e-05,8.747040949618547e-05,43471.38654642487,43535.857721822984,2024-10-18 13:00:00,2024-10-18 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43304.54910042937,43651.88895707299,,43512.783911503546,43497.97254985755,,,11.256215214426373,,,,,,65.54125426560752,68.1219055170884,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 13:45:00,43516.99,43524.49,43493.99,43519.99,300,600,0,43441.620414752506,43560.216246775155,-0.0003038923583519744,-0.00012995747861692462,,,,4.6317175725063295e-05,6.962930546155997e-05,43469.23204242561,43536.89586799456,2024-10-18 13:00:00,2024-10-18 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43304.54910042937,43651.88895707299,,43513.892540503,43499.603472090326,,,7.215228604176095,,,,,,65.5657340697691,66.58533734151435,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 14:00:00,43518.99,43554.99,43469.99,43470.49,682,600,0,43388.794395919445,43554.99000000001,-0.0002209041028275165,-0.00013195235940915767,,,,5.13031569370706e-05,3.19032172456482e-05,43458.452859361496,43539.27484664446,2024-10-18 14:00:00,2024-10-18 14:00:00,,,,,,,,,,,,,,43495.916249999995,,,,,,,,,,,,,,,,,,,43297.528262080006,43647.86898841504,43500.46833333332,43507.215226579465,43497.44691860215,,,17.054883395075986,,,,43517.5232167284,43483.41344993825,44.48120986460682,58.52939939999448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 14:15:00,43471.49,43493.99,43469.49,43483.99,402,600,0,43334.84781756096,43532.60303597391,-0.00011858418176411183,-8.838025697866169e-05,,,,4.430508840656796e-05,3.0586347122325196e-05,43458.85540930149,43540.867115757006,2024-10-18 14:00:00,2024-10-18 14:00:00,,,,,,,,,,,,,,43495.916249999995,,,,,,,,,,,,,,,,,,,43297.528262080006,43647.86898841504,43500.46833333332,43503.64211479801,43496.45010981681,,,19.16687370489625,0.0,,,43519.63520703822,43481.30145962843,28.329720028906454,46.12555465442747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 14:30:00,43482.99,43486.99,43435.99,43449.49,449,600,0,43281.95920373589,43489.97084763443,3.929708108104458e-06,2.180226857304765e-05,,,,4.4304975297435425e-05,-1.2639339324221938e-05,43440.55829309456,43542.79474038816,2024-10-18 14:00:00,2024-10-18 14:00:00,,,,,,,,,,,,,,43495.916249999995,,,,,,,,,,,,,,,,,,,43297.528262080006,43647.86898841504,43500.46833333332,43495.311020213696,43492.971583163715,,,26.969780266419864,0.0,0.0,,43527.43811359975,43473.4985530669,9.630612478909713,27.480514124141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 14:45:00,43448.99,43468.99,43440.99,43457.99,358,600,0,43260.03730381542,43475.16737253812,6.774826925053677e-05,7.358117136034239e-05,,,,4.4304936263342315e-05,-2.0553496391555394e-05,43442.95313424186,43544.72433199398,2024-10-18 14:00:00,2024-10-18 14:00:00,,,,,,,,,,,,,,43495.916249999995,,,,,,,,,,,,,,,,,,,43297.528262080006,43647.86898841504,43500.46833333332,43489.569324796204,43490.38035478122,-0.8849568533914862,10.302581898991775,29.047375096547682,0.0,0.0,0.0,43529.51570842987,43471.42095823678,15.59699903353156,17.852443847115914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 15:00:00,43459.49,43469.99,43441.99,43451.99,423,600,0,43226.602078390184,43469.56223689828,0.00017161643615011746,0.00012024654144708712,,,,4.430234473816574e-05,-5.1530177257763504e-05,43450.57204867691,43546.65384216609,2024-10-18 15:00:00,2024-10-18 15:00:00,,,,,,,,,,,,,,43477.93263888889,,,,,,,,,,,,,,,,,,,43290.50856199846,43643.84938996209,43471.64630952381,43483.787890212174,43487.53662479742,-3.5964600993029308,7.522773499332834,29.83107200792459,-28.822023809516395,0.0,0.0,43501.47738153173,43441.81523751588,14.425770308123269,13.217793940188187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 15:15:00,43454.99,43462.99,43436.49,43438.49,364,600,0,43205.21898143779,43470.121215293264,0.0002668183374392317,0.00012621251635507757,,,,4.005924251015212e-05,-5.762371342534579e-05,43449.744125671226,43549.19614788372,2024-10-18 15:00:00,2024-10-18 15:00:00,,,,,,,,,,,,,,43477.93263888889,,,,,,,,,,,,,,,,,,,43290.50856199846,43643.84938996209,43471.64630952381,43476.81898402568,43483.90354147909,-6.659920040277939,4.686234791410679,27.4863602537431,0.0,-28.822023809516395,0.0,43499.13266977755,43444.15994927006,11.344537815126069,13.789102385593639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 15:30:00,43439.49,43456.99,43437.99,43450.99,543,600,0,43201.10985844302,43476.29839903063,0.0003271399971698559,0.00012470122962984033,,,,1.0692977228060238e-05,-8.063329949936853e-05,43451.55712530333,43553.909229369594,2024-10-18 15:00:00,2024-10-18 15:00:00,,,,,,,,,,,,,,43477.93263888889,,,,,,,,,,,,,,,,,,,43290.50856199846,43643.84938996209,43471.64630952381,43472.845294175575,43481.46550136953,-8.039660609218117,2.1410557112849196,15.10439860242526,0.0,0.0,-28.822023809516395,43486.75070812623,43456.54191092138,9.383753501400578,11.718020541549977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 15:45:00,43450.49,43450.99,43414.99,43414.99,437,600,0,43211.44306802233,43481.71914507081,0.00034473601257554147,0.000124709968021381,,,,-2.0962258623451753e-05,-0.00011760013017208122,43453.38695631599,43556.19650587188,2024-10-18 15:00:00,2024-10-18 15:00:00,,,,,,,,,,,,,,43477.93263888889,,,,,,,,,,,,,,,,,,,43290.50856199846,43643.84938996209,43471.64630952381,43463.94447968702,43476.54139015697,-11.673247444618028,-0.6218049198956703,20.744190236526073,0.0,0.0,0.0,43492.39049976033,43450.90211928728,4.9019607843137445,8.543417366946803,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 16:00:00,43414.49,43418.99,43391.99,43414.99,599,600,0,43227.39749127835,43487.14303723387,0.00033863266356408335,0.0001246990427398317,,,,-6.768674098300845e-05,-0.0001424087241068453,43443.873768003396,43555.937645917074,2024-10-18 16:00:00,2024-10-18 16:00:00,,,43420.60042424242,,,,,,,,,,43467.73099999999,43437.2787191358,,,,,,,,,,,,,,,,,,,43283.49000000003,43639.83016168006,43407.787619047616,43456.413021273635,43471.98202792312,-14.358184304859606,-3.3690807968884577,17.941372777471177,-63.85869047619053,0.0,0.0,43425.72899182509,43389.84624627014,8.905157154886513,7.730290480200284,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,100,0,0,0,0,0,-100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 16:15:00,43413.99,43484.49,43388.49,43484.49,1561,600,0,43256.74304297172,43492.56603521348,0.00022854791482218475,0.00012470238243620074,,,,-0.00010290107000537308,-0.00015397719059040494,43440.92418258538,43551.941729911116,2024-10-18 16:00:00,2024-10-18 16:00:00,,,43420.60042424242,,,,,,,,,,43467.73099999999,43437.2787191358,,,,,,,,,,,,,,,,,,,43283.49000000003,43639.83016168006,43407.787619047616,43460.7325564623,43472.90854437326,-11.13928057692101,-4.9231207528949685,24.68588376259615,0.0,-63.85869047619053,0.0,43432.473502810215,43383.10173528502,23.922695701836826,12.576604547012366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 16:30:00,43483.99,43497.99,43305.99,43391.99,5006,600,0,43266.63678151993,43497.989999999976,0.00022853973518307608,0.00012469568586776717,,,,-0.00012997254328930786,-0.00025270228333963,43397.157493001905,43545.06407971889,2024-10-18 16:00:00,2024-10-18 16:00:00,,,43420.60042424242,,,,,,,,,,43467.73099999999,43437.2787191358,,,,,,,,,,,,,,,,,,,43283.49000000003,43639.83016168006,43407.787619047616,43450.156778545024,43466.91457812339,-15.327158221618447,-7.003928246639664,30.700744523265403,0.0,0.0,-63.85869047619053,43438.48836357088,43377.08687452435,35.435413238650746,22.754422031791364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 16:45:00,43390.99,43392.49,43283.49,43294.99,3666,600,0,43276.52856238751,43392.0600067537,0.0002285363300602634,0.00033909862973172973,,,,-0.00012995731449267899,-0.00028850408671512214,43387.56316249912,43539.41259276956,2024-10-18 16:00:00,2024-10-18 16:00:00,,,43420.60042424242,,,,,,,,,,43467.73099999999,43437.2787191358,,,,,,,,,,,,,,,,,,,43283.49000000003,43639.83016168006,43407.787619047616,43426.28496646117,43454.179424188325,-25.561694871525106,-10.715481571616753,59.97152101897465,0.0,0.0,0.0,43467.75914006659,43347.81609802864,32.143845902748936,30.500651614412174,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 17:00:00,43297.99,43367.99,43285.99,43318.99,3375,600,0,43286.39865183181,43413.371619313395,0.0002285670842267346,0.0003252875720477058,,,,-0.0001299562102006903,-0.00030757561365299385,43381.099300041285,43533.75125597469,2024-10-18 17:00:00,2024-10-18 17:00:00,,,43401.4739393939,,,43420.60042424242,,,,,,,43454.50536363636,43427.88122599451,,,,,,,,,,,,,,,,,,,43276.47257590027,43635.811303534785,43384.63285714285,43409.77804854407,43444.16539276697,-31.441974849803955,-14.860780227254192,67.97697439290926,-23.15476190476329,0.0,0.0,43452.60983153576,43316.65588274995,17.28312883208711,28.287462657828936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 17:15:00,43317.99,43364.49,43307.49,43344.99,2765,600,0,43307.91483292137,43457.67211222018,0.0002106754141422745,0.00025582492948557166,,,,-0.0001299721377196169,-0.00030759687436775505,43367.75621005362,43528.09443853308,2024-10-18 17:00:00,2024-10-18 17:00:00,,,43401.4739393939,,,43420.60042424242,,,,,,,43454.50536363636,43427.88122599451,,,,,,,,,,,,,,,,,,,43276.47257590027,43635.811303534785,43384.63285714285,43399.810656460366,43436.819067376826,-33.712568496281165,-18.631137881059587,65.42289172682044,0.0,-23.15476190476329,0.0,43450.05574886967,43319.209965416034,13.321055862492344,20.91601019910947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 17:30:00,43346.49,43403.49,43332.99,43397.49,2384,600,0,43332.990000000005,43502.3114215704,0.0001850788505299079,0.0001701762179712322,,,,-0.00012996729723999806,-0.0003256199846047729,43358.560920099735,43522.42960888148,2024-10-18 17:00:00,2024-10-18 17:00:00,,,43401.4739393939,,,43420.60042424242,,,,,,,43454.50536363636,43427.88122599451,,,,,,,,,,,,,,,,,,,43276.47257590027,43635.811303534785,43384.63285714285,43399.45363238954,43433.90580312669,-31.188291322658188,-21.142568569379307,64.2208800046047,0.0,0.0,-23.15476190476329,43448.85373714746,43320.41197713825,29.624764431394283,20.076316375324584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
